"2025-08-21 at 16:17"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2025-08-21	16:29:20	1.79924	1.40735	-1.88115e1	5.14736e1	9.90582e1	5.1766633e-4	1.2723088e-2	1.2165392e1	1.4704415e-1	
2025-08-21	16:29:20	2.00569	1.40696	-1.88149e1	5.14703e1	9.90572e1	5.7691335e-4	1.2719929e-2	1.2163714e1	1.4710192e-1	
2025-08-21	16:29:21	2.18335	1.40889	-1.87988e1	5.14703e1	9.90579e1	6.2787532e-4	1.2735784e-2	1.2157000e1	1.4698727e-1	
2025-08-21	16:29:21	2.06179	1.40504	-1.88308e1	5.14736e1	9.90575e1	5.9300661e-4	1.2704074e-2	1.2166231e1	1.4715876e-1	
2025-08-21	16:29:22	2.03268	1.40742	-1.88110e1	5.14703e1	9.90579e1	5.8466196e-4	1.2723743e-2	1.2157839e1	1.4710139e-1	
2025-08-21	16:29:22	2.15422	1.41033	-1.87867e1	5.14736e1	9.90585e1	6.1953067e-4	1.2747585e-2	1.2158678e1	1.4698690e-1	
2025-08-21	16:29:23	2.29060	1.40936	-1.87950e1	5.14736e1	9.90567e1	6.5863132e-4	1.2739419e-2	1.2156161e1	1.4704525e-1	
2025-08-21	16:29:23	2.41617	1.40696	-1.88147e1	5.14736e1	9.90582e1	6.9463253e-4	1.2719929e-2	1.2157000e1	1.4721522e-1	
2025-08-21	16:29:24	2.29060	1.40891	-1.87986e1	5.14736e1	9.90572e1	6.5863132e-4	1.2735784e-2	1.2161196e1	1.4715895e-1	
2025-08-21	16:29:24	1.83646	1.41260	-1.87681e1	5.14769e1	9.90569e1	5.2833557e-4	1.2765824e-2	1.2153642e1	1.4698801e-1	
2025-08-21	16:29:25	1.90984	1.40722	-1.88130e1	5.14736e1	9.90550e1	5.4937601e-4	1.2721657e-2	1.2162035e1	1.4704655e-1	
2025-08-21	16:29:25	2.32698	1.40376	-1.88417e1	5.14703e1	9.90557e1	6.6906213e-4	1.2693524e-2	1.2177981e1	1.4716006e-1	
2025-08-21	16:29:26	2.11220	1.40649	-1.88185e1	5.14769e1	9.90602e1	6.0749053e-4	1.2716174e-2	1.2163714e1	1.4721372e-1	
2025-08-21	16:29:26	1.86848	1.41127	-1.87791e1	5.14802e1	9.90569e1	5.3751468e-4	1.2754857e-2	1.2162035e1	1.4698801e-1	
2025-08-21	16:29:27	2.17548	1.41229	-1.87705e1	5.14769e1	9.90582e1	6.2561035e-4	1.2763440e-2	1.2153642e1	1.4710118e-1	
2025-08-21	16:29:27	2.42443	1.41091	-1.87824e1	5.14769e1	9.90547e1	6.9695711e-4	1.2751698e-2	1.2159518e1	1.4698967e-1	
2025-08-21	16:29:28	2.36400	1.40985	-1.87907e1	5.14769e1	9.90587e1	6.7967176e-4	1.2743532e-2	1.2163714e1	1.4692962e-1	
2025-08-21	16:29:28	1.90105	1.41021	-1.87882e1	5.14736e1	9.90542e1	5.4687261e-4	1.2746036e-2	1.2168749e1	1.4699005e-1	
2025-08-21	16:29:29	1.73652	1.41501	-1.87478e1	5.14769e1	9.90600e1	4.9966573e-4	1.2785911e-2	1.2154481e1	1.4698577e-1	
2025-08-21	16:29:29	2.24263	1.41253	-1.87689e1	5.14736e1	9.90547e1	6.4486265e-4	1.2765109e-2	1.2157839e1	1.4710378e-1	
2025-08-21	16:29:30	2.44432	1.40685	-1.88160e1	5.14703e1	9.90552e1	7.0267915e-4	1.2718737e-2	1.2158678e1	1.4704637e-1	
2025-08-21	16:29:30	2.31683	1.40754	-1.88101e1	5.14703e1	9.90569e1	6.6614151e-4	1.2724637e-2	1.2156161e1	1.4698801e-1	
2025-08-21	16:29:31	2.05158	1.40581	-1.88244e1	5.14736e1	9.90575e1	5.9008598e-4	1.2710392e-2	1.2162874e1	1.4710174e-1	
2025-08-21	16:29:31	2.09339	1.40978	-1.87913e1	5.14769e1	9.90582e1	6.0206651e-4	1.2742936e-2	1.2157000e1	1.4698708e-1	
2025-08-21	16:29:32	2.18898	1.41616	-1.87383e1	5.14769e1	9.90592e1	6.2948465e-4	1.2795269e-2	1.2163714e1	1.4675785e-1	
2025-08-21	16:29:32	2.14283	1.41245	-1.87691e1	5.14736e1	9.90587e1	6.1625242e-4	1.2764990e-2	1.2158678e1	1.4681539e-1	
2025-08-21	16:29:33	2.02348	1.40789	-1.88068e1	5.14736e1	9.90600e1	5.8203935e-4	1.2727797e-2	1.2156161e1	1.4681445e-1	
2025-08-21	16:29:33	1.97768	1.41014	-1.87884e1	5.14736e1	9.90575e1	5.6886672e-4	1.2745916e-2	1.2164553e1	1.4704470e-1	
2025-08-21	16:29:34	2.21037	1.40729	-1.88119e1	5.14736e1	9.90592e1	6.3562393e-4	1.2722730e-2	1.2153642e1	1.4681500e-1	
2025-08-21	16:29:34	2.11620	1.40407	-1.88387e1	5.14736e1	9.90595e1	6.0862302e-4	1.2696385e-2	1.2163714e1	1.4698615e-1	
2025-08-21	16:29:35	2.04388	1.40605	-1.88223e1	5.14703e1	9.90587e1	5.8788061e-4	1.2712657e-2	1.2158678e1	1.4698671e-1	
2025-08-21	16:29:35	2.13571	1.40686	-1.88154e1	5.14736e1	9.90600e1	6.1422586e-4	1.2719333e-2	1.2159518e1	1.4692869e-1	
2025-08-21	16:29:36	1.86732	1.41033	-1.87864e1	5.14736e1	9.90612e1	5.3721666e-4	1.2747943e-2	1.2159518e1	1.4698486e-1	
2025-08-21	16:29:36	1.92043	1.41271	-1.87668e1	5.14736e1	9.90600e1	5.5247545e-4	1.2767255e-2	1.2152802e1	1.4698577e-1	
2025-08-21	16:29:37	2.06347	1.41123	-1.87794e1	5.14736e1	9.90569e1	5.9348344e-4	1.2754738e-2	1.2165392e1	1.4704507e-1	
2025-08-21	16:29:37	2.06671	1.40993	-1.87900e1	5.14670e1	9.90590e1	5.9443712e-4	1.2744605e-2	1.2164553e1	1.4704358e-1	
2025-08-21	16:29:38	2.22098	1.41420	-1.87549e1	5.14670e1	9.90562e1	6.3866376e-4	1.2779235e-2	1.2154481e1	1.4704563e-1	
2025-08-21	16:29:38	2.06593	1.41533	-1.87454e1	5.14703e1	9.90572e1	5.9419870e-4	1.2788474e-2	1.2150285e1	1.4710192e-1	
2025-08-21	16:29:39	2.08734	1.40784	-1.88075e1	5.14703e1	9.90572e1	6.0033798e-4	1.2727141e-2	1.2158678e1	1.4710192e-1	
2025-08-21	16:29:39	1.91818	1.40775	-1.88079e1	5.14703e1	9.90607e1	5.5181980e-4	1.2726843e-2	1.2162874e1	1.4709932e-1	
2025-08-21	16:29:40	1.82295	1.40872	-1.88003e1	5.14736e1	9.90569e1	5.2446126e-4	1.2734174e-2	1.2160357e1	1.4698801e-1	
2025-08-21	16:29:40	1.99154	1.40616	-1.88214e1	5.14736e1	9.90579e1	5.7286024e-4	1.2713372e-2	1.2157000e1	1.4710139e-1	
2025-08-21	16:29:41	2.14982	1.40718	-1.88125e1	5.14736e1	9.90619e1	6.1827898e-4	1.2722194e-2	1.2155320e1	1.4694143e-1	
2025-08-21	16:29:41	2.21661	1.41084	-1.87825e1	5.14802e1	9.90585e1	6.3741207e-4	1.2751519e-2	1.2154481e1	1.4698690e-1	
2025-08-21	16:29:42	2.17383	1.41193	-1.87734e1	5.14802e1	9.90587e1	6.2513351e-4	1.2760460e-2	1.2163714e1	1.4698671e-1	
2025-08-21	16:29:42	2.10670	1.40765	-1.88092e1	5.14769e1	9.90567e1	6.0588121e-4	1.2725234e-2	1.2161196e1	1.4698820e-1	
2025-08-21	16:29:43	1.88812	1.40845	-1.88022e1	5.14736e1	9.90595e1	5.4317712e-4	1.2732326e-2	1.2162035e1	1.4692907e-1	
2025-08-21	16:29:43	1.99346	1.41348	-1.87608e1	5.14736e1	9.90567e1	5.7339668e-4	1.2773156e-2	1.2170428e1	1.4698820e-1	
2025-08-21	16:29:44	1.86002	1.40538	-1.88276e1	5.14736e1	9.90607e1	5.3513050e-4	1.2707293e-2	1.2156161e1	1.4704228e-1	
2025-08-21	16:29:44	2.06864	1.40704	-1.88142e1	5.14703e1	9.90572e1	5.9497356e-4	1.2720584e-2	1.2169588e1	1.4698781e-1	
2025-08-21	16:29:45	2.56840	1.41314	-1.87635e1	5.14670e1	9.90575e1	7.3826313e-4	1.2770712e-2	1.2167071e1	1.4704470e-1	
2025-08-21	16:29:45	2.26237	1.40676	-1.88165e1	5.14736e1	9.90577e1	6.5052509e-4	1.2718200e-2	1.2177981e1	1.4687324e-1	
2025-08-21	16:29:46	2.07714	1.40551	-1.88268e1	5.14736e1	9.90582e1	5.9741735e-4	1.2708067e-2	1.2162874e1	1.4698708e-1	
2025-08-21	16:29:46	2.22077	1.41063	-1.87843e1	5.14736e1	9.90577e1	6.3860416e-4	1.2749910e-2	1.2152802e1	1.4704452e-1	
2025-08-21	16:29:47	1.99099	1.41372	-1.87588e1	5.14736e1	9.90569e1	5.7268142e-4	1.2775123e-2	1.2163714e1	1.4693092e-1	
2025-08-21	16:29:47	1.88333	1.40982	-1.87912e1	5.14703e1	9.90565e1	5.4180622e-4	1.2743234e-2	1.2156161e1	1.4693129e-1	
2025-08-21	16:29:48	2.34061	1.41210	-1.87719e1	5.14703e1	9.90595e1	6.7299604e-4	1.2762308e-2	1.2158678e1	1.4698615e-1	
2025-08-21	16:29:48	2.25965	1.41283	-1.87660e1	5.14736e1	9.90582e1	6.4975023e-4	1.2767970e-2	1.2156161e1	1.4710118e-1	
2025-08-21	16:29:49	1.80619	1.40628	-1.88207e1	5.14769e1	9.90557e1	5.1963329e-4	1.2713909e-2	1.2154481e1	1.4704599e-1	
2025-08-21	16:29:49	1.79485	1.40742	-1.88108e1	5.14736e1	9.90592e1	5.1641464e-4	1.2723803e-2	1.2166231e1	1.4692925e-1	
2025-08-21	16:29:50	1.87228	1.41282	-1.87660e1	5.14736e1	9.90592e1	5.3864717e-4	1.2768030e-2	1.2160357e1	1.4704340e-1	
2025-08-21	16:29:50	2.02771	1.41343	-1.87612e1	5.14769e1	9.90567e1	5.8323144e-4	1.2772619e-2	1.2165392e1	1.4698820e-1	
2025-08-21	16:29:51	2.02629	1.40758	-1.88098e1	5.14769e1	9.90567e1	5.8281421e-4	1.2724697e-2	1.2168749e1	1.4710230e-1	
2025-08-21	16:29:51	1.98906	1.40595	-1.88232e1	5.14736e1	9.90579e1	5.7214498e-4	1.2711584e-2	1.2158678e1	1.4704432e-1	
2025-08-21	16:29:52	2.04777	1.41303	-1.87647e1	5.14769e1	9.90550e1	5.8895349e-4	1.2769103e-2	1.2157839e1	1.4704655e-1	
2025-08-21	16:29:52	1.98748	1.41140	-1.87783e1	5.14769e1	9.90542e1	5.7166814e-4	1.2755692e-2	1.2168749e1	1.4704711e-1	
2025-08-21	16:29:53	2.15678	1.40906	-1.87977e1	5.14769e1	9.90550e1	6.2024593e-4	1.2736558e-2	1.2152802e1	1.4704655e-1	
2025-08-21	16:29:53	2.32964	1.40974	-1.87917e1	5.14769e1	9.90585e1	6.6983699e-4	1.2742578e-2	1.2156161e1	1.4710099e-1	
2025-08-21	16:29:54	2.13243	1.40948	-1.87941e1	5.14736e1	9.90559e1	6.1327219e-4	1.2740254e-2	1.2167071e1	1.4710285e-1	
2025-08-21	16:29:54	2.15263	1.41277	-1.87668e1	5.14769e1	9.90555e1	6.1905384e-4	1.2767076e-2	1.2157000e1	1.4698911e-1	
2025-08-21	16:29:55	2.39339	1.41336	-1.87619e1	5.14736e1	9.90555e1	6.8807601e-4	1.2772023e-2	1.2162035e1	1.4698911e-1	
2025-08-21	16:29:55	2.54089	1.41147	-1.87776e1	5.14736e1	9.90562e1	7.3033571e-4	1.2756586e-2	1.2162035e1	1.4710268e-1	
2025-08-21	16:29:56	2.15181	1.41195	-1.87735e1	5.14736e1	9.90565e1	6.1881542e-4	1.2760579e-2	1.2167910e1	1.4704544e-1	
2025-08-21	16:29:56	1.86794	1.41275	-1.87668e1	5.14736e1	9.90572e1	5.3739547e-4	1.2767255e-2	1.2156161e1	1.4704488e-1	
2025-08-21	16:29:57	2.12065	1.41185	-1.87745e1	5.14802e1	9.90557e1	6.0987472e-4	1.2759387e-2	1.2156161e1	1.4710304e-1	
2025-08-21	16:29:57	2.15455	1.41171	-1.87758e1	5.14769e1	9.90540e1	6.1959028e-4	1.2758195e-2	1.2162874e1	1.4693313e-1	
2025-08-21	16:29:58	2.18453	1.40807	-1.88054e1	5.14703e1	9.90590e1	6.2823295e-4	1.2729227e-2	1.2167071e1	1.4710062e-1	
2025-08-21	16:29:58	2.12978	1.40795	-1.88070e1	5.14670e1	9.90542e1	6.1249732e-4	1.2727797e-2	1.2163714e1	1.4710415e-1	
2025-08-21	16:29:59	2.10507	1.41471	-1.87506e1	5.14736e1	9.90567e1	6.0540437e-4	1.2783229e-2	1.2157839e1	1.4698820e-1	
2025-08-21	16:29:59	2.12812	1.41390	-1.87576e1	5.14769e1	9.90547e1	6.1202049e-4	1.2776196e-2	1.2156161e1	1.4698967e-1	
2025-08-21	16:30:00	2.20816	1.41082	-1.87831e1	5.14769e1	9.90547e1	6.3496828e-4	1.2750983e-2	1.2160357e1	1.4704674e-1	
2025-08-21	16:30:00	2.56204	1.41074	-1.87835e1	5.14703e1	9.90567e1	7.3641538e-4	1.2750804e-2	1.2163714e1	1.4698820e-1	
2025-08-21	16:30:01	2.42936	1.41037	-1.87866e1	5.14736e1	9.90562e1	6.9838762e-4	1.2747645e-2	1.2156161e1	1.4704563e-1	
2025-08-21	16:30:01	2.12770	1.41106	-1.87809e1	5.14703e1	9.90559e1	6.1190128e-4	1.2753367e-2	1.2157839e1	1.4704582e-1	
2025-08-21	16:30:02	2.04457	1.41215	-1.87721e1	5.14703e1	9.90544e1	5.8805942e-4	1.2762069e-2	1.2159518e1	1.4693278e-1	
2025-08-21	16:30:02	2.24931	1.41009	-1.87889e1	5.14736e1	9.90567e1	6.4677000e-4	1.2745380e-2	1.2164553e1	1.4721632e-1	
2025-08-21	16:30:03	2.31859	1.40744	-1.88107e1	5.14736e1	9.90590e1	6.6667795e-4	1.2723922e-2	1.2155320e1	1.4715765e-1	
2025-08-21	16:30:03	2.17384	1.41122	-1.87797e1	5.14736e1	9.90555e1	6.2513351e-4	1.2754440e-2	1.2157839e1	1.4710323e-1	
2025-08-21	16:30:04	2.01797	1.41177	-1.87752e1	5.14736e1	9.90550e1	5.8043003e-4	1.2758910e-2	1.2162874e1	1.4704655e-1	
2025-08-21	16:30:04	2.07737	1.40910	-1.87972e1	5.14703e1	9.90557e1	5.9747695e-4	1.2737274e-2	1.2165392e1	1.4698892e-1	
2025-08-21	16:30:05	2.28547	1.41092	-1.87820e1	5.14736e1	9.90565e1	6.5714120e-4	1.2752175e-2	1.2162035e1	1.4704544e-1	
2025-08-21	16:30:05	2.10129	1.41168	-1.87756e1	5.14736e1	9.90577e1	6.0433149e-4	1.2758553e-2	1.2155320e1	1.4698744e-1	
2025-08-21	16:30:06	2.02982	1.41157	-1.87768e1	5.14769e1	9.90559e1	5.8382749e-4	1.2757241e-2	1.2154481e1	1.4693165e-1	
2025-08-21	16:30:06	1.80242	1.41112	-1.87803e1	5.14769e1	9.90572e1	5.1856040e-4	1.2753784e-2	1.2157000e1	1.4687361e-1	
2025-08-21	16:30:07	1.97861	1.41350	-1.87602e1	5.14736e1	9.90604e1	5.6916475e-4	1.2773752e-2	1.2157000e1	1.4704248e-1	
2025-08-21	16:30:07	2.28247	1.41229	-1.87708e1	5.14703e1	9.90559e1	6.5630674e-4	1.2763381e-2	1.2155320e1	1.4715988e-1	
2025-08-21	16:30:08	2.24611	1.41324	-1.87629e1	5.14670e1	9.90557e1	6.4587593e-4	1.2771248e-2	1.2167910e1	1.4704599e-1	
2025-08-21	16:30:08	2.32049	1.41416	-1.87550e1	5.14703e1	9.90582e1	6.6721439e-4	1.2778997e-2	1.2154481e1	1.4710118e-1	
2025-08-21	16:30:09	2.15323	1.40851	-1.88019e1	5.14736e1	9.90577e1	6.1923265e-4	1.2732565e-2	1.2157839e1	1.4698744e-1	
2025-08-21	16:30:09	2.24720	1.40914	-1.87968e1	5.14736e1	9.90565e1	6.4617395e-4	1.2737572e-2	1.2163714e1	1.4693129e-1	
2025-08-21	16:30:10	2.27476	1.40989	-1.87902e1	5.14736e1	9.90600e1	6.5410137e-4	1.2744128e-2	1.2162874e1	1.4704284e-1	
2025-08-21	16:30:10	2.10043	1.41378	-1.87581e1	5.14736e1	9.90579e1	6.0409307e-4	1.2775778e-2	1.2162035e1	1.4693019e-1	
2025-08-21	16:30:11	2.17752	1.41661	-1.87347e1	5.14769e1	9.90582e1	6.2620639e-4	1.2798845e-2	1.2153642e1	1.4681575e-1	
2025-08-21	16:30:11	1.80005	1.41133	-1.87788e1	5.14736e1	9.90559e1	5.1790475e-4	1.2755393e-2	1.2162874e1	1.4681742e-1	
2025-08-21	16:30:12	1.72509	1.41051	-1.87855e1	5.14703e1	9.90559e1	4.9638748e-4	1.2748837e-2	1.2162035e1	1.4698874e-1	
2025-08-21	16:30:12	1.95193	1.41238	-1.87701e1	5.14736e1	9.90557e1	5.6147575e-4	1.2763977e-2	1.2159518e1	1.4693183e-1	
2025-08-21	16:30:13	1.90980	1.40949	-1.87939e1	5.14769e1	9.90565e1	5.4937601e-4	1.2740314e-2	1.2155320e1	1.4704544e-1	
2025-08-21	16:30:13	1.86611	1.41255	-1.87684e1	5.14769e1	9.90577e1	5.3685903e-4	1.2765526e-2	1.2169588e1	1.4681612e-1	
2025-08-21	16:30:14	1.97668	1.42629	-1.86555e1	5.14703e1	9.90537e1	5.6856870e-4	1.2877643e-2	1.2162035e1	1.4699041e-1	
2025-08-21	16:30:14	1.74980	1.42895	-1.86331e1	5.14703e1	9.90579e1	5.0348043e-4	1.2899935e-2	1.2157839e1	1.4704432e-1	
2025-08-21	16:30:15	1.88600	1.41563	-1.87429e1	5.14703e1	9.90577e1	5.4258108e-4	1.2790977e-2	1.2161196e1	1.4710156e-1	
2025-08-21	16:30:15	2.57783	1.40759	-1.88097e1	5.14703e1	9.90567e1	7.4094533e-4	1.2724995e-2	1.2153642e1	1.4693111e-1	
2025-08-21	16:30:16	1.83349	1.40986	-1.87905e1	5.14769e1	9.90595e1	5.2750110e-4	1.2743711e-2	1.2157839e1	1.4710026e-1	
2025-08-21	16:30:16	1.79221	1.41342	-1.87613e1	5.14769e1	9.90569e1	5.1563978e-4	1.2772560e-2	1.2161196e1	1.4693092e-1	
2025-08-21	16:30:17	2.39692	1.41160	-1.87765e1	5.14736e1	9.90562e1	6.8908929e-4	1.2757658e-2	1.2170428e1	1.4698857e-1	
2025-08-21	16:30:17	2.24875	1.40861	-1.88010e1	5.14736e1	9.90582e1	6.4665079e-4	1.2733459e-2	1.2158678e1	1.4704415e-1	
2025-08-21	16:30:18	2.20646	1.40478	-1.88333e1	5.14736e1	9.90547e1	6.3449144e-4	1.2701630e-2	1.2154481e1	1.4716081e-1	
2025-08-21	16:30:18	2.01630	1.40835	-1.88034e1	5.14736e1	9.90565e1	5.7995319e-4	1.2731075e-2	1.2159518e1	1.4693129e-1	
2025-08-21	16:30:19	1.89295	1.41343	-1.87614e1	5.14736e1	9.90555e1	5.4454803e-4	1.2772560e-2	1.2162035e1	1.4698911e-1	
2025-08-21	16:30:19	1.85445	1.41447	-1.87525e1	5.14736e1	9.90579e1	5.3352117e-4	1.2781381e-2	1.2167071e1	1.4698727e-1	
2025-08-21	16:30:20	2.14450	1.41053	-1.87852e1	5.14736e1	9.90572e1	6.1672925e-4	1.2749075e-2	1.2162874e1	1.4693071e-1	
2025-08-21	16:30:20	2.29003	1.41051	-1.87855e1	5.14703e1	9.90559e1	6.5845251e-4	1.2748837e-2	1.2163714e1	1.4693165e-1	
2025-08-21	16:30:21	2.07784	1.42098	-1.86990e1	5.14736e1	9.90555e1	5.9759616e-4	1.2834310e-2	1.2159518e1	1.4698911e-1	
2025-08-21	16:30:21	2.34917	1.41752	-1.87274e1	5.14802e1	9.90565e1	6.7538022e-4	1.2805938e-2	1.2157839e1	1.4704544e-1	
2025-08-21	16:30:22	2.43044	1.41274	-1.87671e1	5.14769e1	9.90559e1	6.9868564e-4	1.2766838e-2	1.2162874e1	1.4693165e-1	
2025-08-21	16:30:22	2.00528	1.41160	-1.87765e1	5.14736e1	9.90555e1	5.7679414e-4	1.2757599e-2	1.2156161e1	1.4698911e-1	
2025-08-21	16:30:23	1.92197	1.40858	-1.88012e1	5.14736e1	9.90595e1	5.5289268e-4	1.2733340e-2	1.2158678e1	1.4687194e-1	
2025-08-21	16:30:23	2.09271	1.41540	-1.87449e1	5.14769e1	9.90572e1	6.0188770e-4	1.2788772e-2	1.2158678e1	1.4693071e-1	
2025-08-21	16:30:24	2.23409	1.41730	-1.87293e1	5.14736e1	9.90565e1	6.4241886e-4	1.2804329e-2	1.2162035e1	1.4698838e-1	
2025-08-21	16:30:24	2.31444	1.41115	-1.87807e1	5.14736e1	9.90524e1	6.6542625e-4	1.2753486e-2	1.2169588e1	1.4699134e-1	
2025-08-21	16:30:25	2.31955	1.41272	-1.87672e1	5.14769e1	9.90562e1	6.6691637e-4	1.2766718e-2	1.2160357e1	1.4704563e-1	
2025-08-21	16:30:25	2.00847	1.42064	-1.87017e1	5.14769e1	9.90559e1	5.7768821e-4	1.2831509e-2	1.2163714e1	1.4698874e-1	
2025-08-21	16:30:26	1.98109	1.42009	-1.87066e1	5.14736e1	9.90532e1	5.6982040e-4	1.2826740e-2	1.2173784e1	1.4699078e-1	
2025-08-21	16:30:26	2.20111	1.41344	-1.87613e1	5.14769e1	9.90555e1	6.3294172e-4	1.2772500e-2	1.2154481e1	1.4698911e-1	
2025-08-21	16:30:27	2.29061	1.41434	-1.87536e1	5.14736e1	9.90579e1	6.5863132e-4	1.2780308e-2	1.2156161e1	1.4698727e-1	
2025-08-21	16:30:27	2.35626	1.41793	-1.87239e1	5.14669e1	9.90577e1	6.7746639e-4	1.2809932e-2	1.2160357e1	1.4698744e-1	
2025-08-21	16:30:28	2.16504	1.42146	-1.86949e1	5.14703e1	9.90565e1	6.2263011e-4	1.2838482e-2	1.2157000e1	1.4704544e-1	
2025-08-21	16:30:28	1.95670	1.42039	-1.87037e1	5.14736e1	9.90569e1	5.6284666e-4	1.2829720e-2	1.2155320e1	1.4710211e-1	
2025-08-21	16:30:29	2.01294	1.41563	-1.87429e1	5.14703e1	9.90577e1	5.7899951e-4	1.2790977e-2	1.2162035e1	1.4704452e-1	
2025-08-21	16:30:29	1.97749	1.41391	-1.87573e1	5.14736e1	9.90559e1	5.6880712e-4	1.2776553e-2	1.2157839e1	1.4715988e-1	
2025-08-21	16:30:30	1.96726	1.41391	-1.87571e1	5.14703e1	9.90579e1	5.6588649e-4	1.2776970e-2	1.2177141e1	1.4698727e-1	
2025-08-21	16:30:30	2.09178	1.41483	-1.87498e1	5.14769e1	9.90555e1	6.0158967e-4	1.2783885e-2	1.2157000e1	1.4704619e-1	
2025-08-21	16:30:31	2.19135	1.41547	-1.87447e1	5.14802e1	9.90542e1	6.3014030e-4	1.2788832e-2	1.2164553e1	1.4710415e-1	
2025-08-21	16:30:31	2.13410	1.41392	-1.87568e1	5.14736e1	9.90595e1	6.1374902e-4	1.2777090e-2	1.2165392e1	1.4704322e-1	
2025-08-21	16:30:32	2.17005	1.41169	-1.87757e1	5.14703e1	9.90562e1	6.2406063e-4	1.2758553e-2	1.2162874e1	1.4693148e-1	
2025-08-21	16:30:32	2.26132	1.41171	-1.87754e1	5.14736e1	9.90575e1	6.5022706e-4	1.2758731e-2	1.2162035e1	1.4710174e-1	
2025-08-21	16:30:33	1.96018	1.41373	-1.87586e1	5.14769e1	9.90585e1	5.6385993e-4	1.2775242e-2	1.2157000e1	1.4704395e-1	
2025-08-21	16:30:33	1.85767	1.41405	-1.87561e1	5.14736e1	9.90567e1	5.3441524e-4	1.2777805e-2	1.2167071e1	1.4704525e-1	
2025-08-21	16:30:34	2.16562	1.41711	-1.87304e1	5.14736e1	9.90592e1	6.2280893e-4	1.2803196e-2	1.2161196e1	1.4704340e-1	
2025-08-21	16:30:34	2.28706	1.42023	-1.87048e1	5.14703e1	9.90582e1	6.5761804e-4	1.2828707e-2	1.2164553e1	1.4692998e-1	
2025-08-21	16:30:35	2.23503	1.41884	-1.87163e1	5.14670e1	9.90585e1	6.4271688e-4	1.2817442e-2	1.2163714e1	1.4698690e-1	
2025-08-21	16:30:35	2.04569	1.42061	-1.87015e1	5.14703e1	9.90600e1	5.8841705e-4	1.2832045e-2	1.2165392e1	1.4698577e-1	
2025-08-21	16:30:36	2.10860	1.41773	-1.87259e1	5.14736e1	9.90542e1	6.0641765e-4	1.2807607e-2	1.2162035e1	1.4704711e-1	
2025-08-21	16:30:36	2.27080	1.42099	-1.86985e1	5.14736e1	9.90587e1	6.5296888e-4	1.2834846e-2	1.2162874e1	1.4692962e-1	
2025-08-21	16:30:37	1.99010	1.41743	-1.87281e1	5.14703e1	9.90572e1	5.7244300e-4	1.2805640e-2	1.2166231e1	1.4704488e-1	
2025-08-21	16:30:37	1.95824	1.40946	-1.87944e1	5.14736e1	9.90542e1	5.6326389e-4	1.2739896e-2	1.2170428e1	1.4693295e-1	
2025-08-21	16:30:38	1.91742	1.41521	-1.87463e1	5.14769e1	9.90585e1	5.5158138e-4	1.2787401e-2	1.2159518e1	1.4692981e-1	
2025-08-21	16:30:38	1.98265	1.41353	-1.87603e1	5.14769e1	9.90575e1	5.7029724e-4	1.2773513e-2	1.2157839e1	1.4710174e-1	
2025-08-21	16:30:39	2.18109	1.41520	-1.87467e1	5.14736e1	9.90555e1	6.2721967e-4	1.2787044e-2	1.2178820e1	1.4710323e-1	
2025-08-21	16:30:39	2.35523	1.41846	-1.87195e1	5.14703e1	9.90579e1	6.7716836e-4	1.2814164e-2	1.2161196e1	1.4715839e-1	
2025-08-21	16:30:40	2.34818	1.41843	-1.87200e1	5.14636e1	9.90550e1	6.7514181e-4	1.2813806e-2	1.2164553e1	1.4716062e-1	
2025-08-21	16:30:40	2.04026	1.41692	-1.87323e1	5.14736e1	9.90565e1	5.8680772e-4	1.2801289e-2	1.2152802e1	1.4733045e-1	
2025-08-21	16:30:41	2.09110	1.41450	-1.87523e1	5.14769e1	9.90567e1	6.0141086e-4	1.2781381e-2	1.2156161e1	1.4715932e-1	
2025-08-21	16:30:41	2.15361	1.42026	-1.87047e1	5.14736e1	9.90567e1	6.1935186e-4	1.2828648e-2	1.2175463e1	1.4698820e-1	
2025-08-21	16:30:42	1.97496	1.41588	-1.87410e1	5.14736e1	9.90562e1	5.6809186e-4	1.2792706e-2	1.2157000e1	1.4715969e-1	
2025-08-21	16:30:42	2.05755	1.41091	-1.87823e1	5.14769e1	9.90552e1	5.9175491e-4	1.2751758e-2	1.2151963e1	1.4716043e-1	
2025-08-21	16:30:43	2.22878	1.41275	-1.87671e1	5.14769e1	9.90544e1	6.4086914e-4	1.2766778e-2	1.2165392e1	1.4710397e-1	
2025-08-21	16:30:43	2.29129	1.41331	-1.87623e1	5.14736e1	9.90557e1	6.5881013e-4	1.2771606e-2	1.2160357e1	1.4698892e-1	
2025-08-21	16:30:44	1.77052	1.42178	-1.86919e1	5.14703e1	9.90597e1	5.0944089e-4	1.2841522e-2	1.2156161e1	1.4704303e-1	
2025-08-21	16:30:44	1.47695	1.42384	-1.86753e1	5.14769e1	9.90572e1	4.2510032e-4	1.2857794e-2	1.2153642e1	1.4687361e-1	
